SAMPLE ID,00_ctr-2,03_ctr-n3,14_ctr-6,83_ctr-n1,28_als-n1,30_als-n1,29_als-n1,52_als-n6
ONECUT1,1.71757,7.05567,3.11734,0.364129,1.98567,4.58304,1.20551,1.92131
ONECUT2,0.756238,4.66174,0.87271,0.55533,0.6297,1.67559,0.584756,0.698652
ONECUT3,0.0795171,0.30615,0.159813,0,0.0276777,0.251027,0,0.0377361
OPA1,15.9751,11.2105,18.535,12.0751,16.9837,13.5285,15.2217,17.1877
OPA1-AS1,0,0.396219,0,0,0,0.148516,0,0.0558149
OPA3,6.27216,3.17799,5.26788,4.81439,5.62529,4.23295,5.39499,5.1053
OPALIN,0,0.0320143,0.00954957,0,0,0,0,0
OPCML,13.5181,6.60052,16.9411,4.2696,15.2807,22.1409,5.70296,13.2935
OPHN1,8.4607,5.36121,6.39086,6.90011,9.06506,8.11689,7.64521,5.67933
OPLAH,0.522817,0.283508,0.507407,0.532479,0.348577,0.266556,0.452224,0.328485
OPN1LW,0,0,0,0.0258195,0,0,0,0
OPN1MW,5.12E-08,0,0,0,0,0,0,0
OPN1SW,0.498928,0.372808,0.252729,2.95829,0.270402,0.791002,0.339998,0.548436
OPN3,5.22967,3.83404,3.73809,3.80906,3.47118,4.37331,3.40468,3.35755
OPN4,0,0.0119238,0.0571724,0.0534806,0,0.0104287,0,0
OPN5,0.00845995,0.0244289,0.0485793,0.0091307,0.0706721,0.0640972,0.0727375,0.00802961
OPRD1,0.0665631,0.0320345,0.248445,0.0538805,0.0695062,0.0280177,0.0204393,0
OPRK1,2.7093,1.0612,2.76926,2.62614,2.23622,1.48851,5.18482,1.62027
OPRL1,1.65283,1.65207,3.71674,1.812,3.14668,1.76453,3.23275,2.51416
OPRM1,0.224729,1.14898,1.06316,0.340233,0.993738,1.74549,0.922566,0.497443
OPTC,0.102219,0.0196777,0.0469574,0.176517,0,0.0344206,0,0.0194038
OPTN,13.5417,15.4789,17.9194,13.2151,16.881,17.0323,13.7426,15.1827
OR10A2,0,0,0.0371746,0.0698713,0.0450673,0,0,0.0307227
OR10A4,0,0,0,0,0.0413079,0,0,0
OR10A5,0.0309442,0.0297847,0,0,0,0,0,0
OR10AD1,0.0309442,0,0.035538,0,0,0.07815,0,0.0293701
OR10G2,0,0.0304551,0.0363379,0,0,0,0,0
OR10G3,0,0.0301641,0,0,0,0,0,0
OR10H1,0,0,0,0,0,0,0,0.025017
OR10Q1,0.0284674,0,0,0,0,0,0,0
OR10V2P,0.0383386,0.110706,0.0440302,0,0,0.225925,0.0470901,0
OR11A1,0.0529757,0.0511291,0.0152101,0,0.0184394,0.0559143,0.0650684,0.0126422
OR11H1,0,0.0579298,0,0,0,0,0,0
OR11H12,0,0.0579298,0,0,0,0,0,0
OR11H2,0,0.0261886,0,0,0,0,0,0
OR11H4,0,0,0,0.0326783,0,0,0,0.0287375
OR13A1,0.0284126,0.13674,0.0326306,0.0919961,0.0593378,0.107635,0,0.0539347
OR13C2,2.74E-17,0,0,0,0,0,0,0
OR13C5,0.0616943,0.0593826,0,0,0.0429481,0,0.0378886,0
OR13D1,0,0,0,0.0306065,0,0,0,0
OR13F1,0,0.0295985,0,0,0,0,0,0.0291865
OR13G1,0,0,0,0,0.044482,0,0,0
OR13H1,0,0.0306522,0,0,0.044338,0,0,0
OR13J1,0.0314385,0.181563,0,0.101793,0.218857,0.132331,0.0772297,0
OR1B1,0,0,0,0,0,0.0259683,0,0
OR1D2,0,0.0302605,0,0,0,0,0,0
OR1F1,0.52443,0.242084,0.458772,0.475036,0.700342,0.664924,0.926756,0.951592
OR1F2P,0.0994671,0.0865419,0.0789457,0.0323465,0,0.274413,0.110435,0.116895
OR1I1,0,0.0266054,0,0,0,0.0232694,0,0
OR1K1,0,0,0.0356501,0,0,0,0,0
OR1L4,0,0,0.0362214,0,0,0,0,0
OR1L8,0.0317427,0.0305533,0.0364551,0,0,0.0534445,0.0779771,0.030128
OR1M1,0.0313384,0,0,0,0,0,0,0
OR1N2,0,0,0.0341422,0,0,0,0,0
OR1Q1,0,0,0,0,0,0.0262981,0,0
OR2A1,2.93E-17,0.00829625,0,0,0,0,0,0
OR2A20P,0.0634855,0.00974578,0.11812,3.54E-05,0,0,0.0735715,0.0284259
OR2A25,1.47E-17,0.00414813,0,0,0,0,0,0
OR2A4,0,0,0.0102684,0,0,0,0,0
OR2A42,2.93E-17,0.00829625,0,0,0,0,0,0
OR2A7,0,0,0.0102684,0,0,0,0,0
OR2A9P,4.79E-18,0,0.198251,0.323432,0,0,0.00415954,0.00160712
OR2AE1,0,0,0,0,0,0,0.0373039,0.0288262
OR2AG1,0.00254332,0,0,0,0,2.13E-18,0,0
OR2AG2,0.0283728,0,0.249551,0.033503,0.259314,0.0522643,0.0381276,0.147314
OR2AK2,0,0.0563781,0,0,0,0.0246545,0,0
OR2AT4,0,0.0295063,0,0,0,0,0,0
OR2B2,0.024357,0,0,0,0,0,0,0.023118
OR2B6,0,0.0301641,0.0359907,0,0,0.0527637,0,0
OR2C1,0.0569898,0.0822816,0.0981753,0.0307542,0.0396731,0,0,0.0540909
OR2D2,0,0.0306522,0,0,0,0.0536175,0,0.0302255
OR2D3,0,0,0,0,0,0,0,0.0282166
OR2F1,0,0.0260924,0,0,0,0,5.07E-05,0
OR2F2,0,0,0,0,0,0,0.0379498,0
OR2H1,0.0205492,0.00948417,0,0,0.0137187,0.00876179,0,0.0195039
OR2H2,0.219795,0.294036,0.0956817,0,0.154662,0.302609,0.102331,0.208614
OR2K2,0.0310418,0.0298786,0.10695,0.033503,0.0864381,0.0522643,0,0.0589255
OR2L13,0.0156692,0.271477,0.107972,0.0169115,0.21816,0,0.0769837,0.0594885
OR2L1P,0.0319143,0.0666265,0,0,0,0,0,5.08E-13
OR2L2,0,0.25057,0.059794,0,0.144978,0,0,0.0494164
OR2L3,0.0157192,0.327753,0,0,3.89E-17,0,0.0193074,0.0298393
OR2L8,0.0157192,3.53E-38,0,0,0.0875428,0,0.0193074,0.0298393
OR2M4,0,0.0910724,0,0,0,0,0,0
OR2S2,0,0,0,0.0304311,0,0,0,0
OR2T12,0,1.20E-26,0,0,0,0,0,0
OR2T3,0,0,0,0,0,0,0.0189443,0
OR2T33,0,1.20E-26,0,0,0,0,0,7.60E-18
OR2T34,0,0,0,0,0,0,0.0189443,0
OR2T8,0,0.0907814,0,0,0,0,0,0.0596785
OR2V2,0,0.0299732,0,0,0,0.0262149,0,0
OR2W1,0,0,0,0,0,0.0258065,0,0
OR2W3,0,0,0.107629,0,0.086987,0.0525962,0,0.0889494
OR2Z1,0,0,0,0,0,0.0262981,0,0
OR4D1,0,0,0,0,0,0,0,0.0300312
OR4D11,0,0.0303575,0.0362214,0,0,0,0,0
OR4D6,0,0.0300683,0,0,0,0,0,0.0296498
OR4D9,0,0.0300683,0,0,0,0,0,0
OR4F16,0.0471579,6.48E-07,0,0,0.0437714,0.00793984,0.0347534,0
OR4F21,0.141473,0.1513,0,0,2.06E-11,0.00264661,0.0115845,0
OR4F29,0.0471579,6.48E-07,0,0,0.0437714,0.00793984,0.0347534,0
OR4F3,0.0471579,6.48E-07,0,0,0.0437714,0.00793984,0.0347534,0
OR4N4,0,0,0,0,0,0.0185046,0,0
OR4Q3,0.0313384,0,0,0,0,0,0,0
OR51B2,0,0,0,0,0.0389586,0,0,0
OR51B4,0.0316407,0.152275,0.0363379,0.0341493,0,0.266363,0,0
OR51B5,0.056392,0,0,0.0389503,0,0.094946,0.0443268,0
OR51B6,0,0,0,0.0339311,0.0437714,0.0264661,0,0
OR51E1,0,0.0183084,0.0218449,0.123175,0,0.00800635,0,0.0180535
OR51E2,0.239133,0.257477,0.199594,0.192701,0.221881,0.327141,0.212427,0.324853
OR51I1,0,0,0,0,0,0.024557,0,0
OR51I2,0,0,0,0,0,0.0232259,0,0.026186
OR52B2,0,0,0,0,0,0,0.0373039,0
OR52B4,0,0,0,0,0,0.0442201,0,0
OR52B6,0,0.197324,0,0,0,0.123272,0,0
OR52D1,0,0.0534109,0,0,0,0.0233569,0,0
OR52E4,0,0,0,0,0,0.0264661,0,0
OR52H1,0,0.088519,0,0,0,0.0516131,0,0
OR52I1,0,0,0,0,0,0.0254889,0,0
OR52K1,0.0243424,0,0,0,0,0,0,0
OR52K2,0.00416873,0,0,0,0,0.0232912,0,0
OR52L1,0,0.0259731,0,0,0,0,0,0
OR52N2,0,0,0.0350965,0,0,0,0,0
OR52N4,0.284674,0.35621,0.0980807,0.0307245,0.0396348,0.790845,0.104897,0.0540387
OR52W1,0.030655,0,0.0352058,0.066171,0.0426805,0,0.0376525,0.0581912
OR56A4,0,0.0258785,0,0,0,0,0,0
OR56A5,0,0,0,0,0,0,0,0.0297442
OR56B1,0.0270584,0.0260445,0,0,0,0,0.033235,0
OR56B4,0.0307508,0,0.0353159,0,0.0428139,0,0,0
OR5AK4P,0.0318455,0,0.0365731,0,0,0.0268087,0.0391147,0.0302255
OR5AN1,0,0,0,0,0,0.026551,0,0
OR5B12,0,0.0269588,0.0321662,0.030229,0.0389956,0.0235785,0,0
OR5B2,0,0,0,0,0,0.0710725,0,0
OR5B21,0,0,0,0,0,0,0.0389885,0
OR5C1,0,0.0295063,0,0,0,0,0,0
OR5K1,4.65E-32,2.52E-17,0,0.0163031,0,2.20E-17,0,0
OR5K2,0.124167,0.0597573,0.0713001,0.0171827,0,0.0522643,0.0381276,0.0294627
OR6B1,0,0,0,0,0,0.0796529,0,0
OR6C65,0,0,0,0,0,0,0,0.0298393
OR6M1,0,0,0,0.0338231,0,0,0,0
OR6V1,0,0,0,0,0,0.0263818,0,0
OR6W1P,0.0319061,0.10253,0.0409723,1.45E-18,0.0439867,0.0849575,6.02E-22,0.06348
OR7A10,0,0.0616257,0,0,0,0,0,0
OR7A5,0,4.99E-35,0,0,0,0,0,0
OR7C2,0,0,0.0355358,0,0,0,0,0
OR7D2,0.204357,0.298994,0.0971796,0.0431567,0.134651,0.333757,0.104072,0.187862
OR7D4,0,0.0311808,0,0,0,0.0270067,0,0
OR7E12P,0.561602,0.258528,0,0.131767,0.135985,0.0411112,0.269921,0.30128
OR7E14P,0.993364,0.539362,1.3456,1.22704,1.17027,0.578944,1.12626,1.32964
OR7E156P,0.361196,0.359294,0.087511,0.23471,0.217259,0.408421,0.123423,0.162175
OR7E24,0.238865,0.211206,0.133733,0.209394,0.147859,0.127507,0.0729134,0.216739
OR7E2P,0,0,0.0331086,0,0,0.0242692,0,0
OR7E37P,0.632292,0.524198,0.442712,0.704776,0.658968,0.437904,0.57759,0.534477
OR7E5P,0.0659372,0.0661429,0.0592436,0.0617342,0.0754511,0.102471,0.0805256,0.0666443
OR7E91P,0.655239,0.314767,0.358327,0.32952,0.218381,0.430294,0.282227,0.327761
OR7G3,0,0.0339812,0,0,0,0,0,0
OR8D4,0,0,0,0.0337157,0,0,0,0
OR8G2,0,0,0,0,0,0,0,0.0306219
OR8G5,0,0,0,0,0,0,0.0348313,0
OR9A2,0,0,0.0363379,0.0341493,0,0.0532727,0,0.0300312
OR9A4,0,0,0,0.0337157,0,0.105192,0,0
ORAI1,3.18399,6.73475,4.15326,5.40921,3.69419,3.62352,2.96931,3.17127
ORAI2,8.73267,4.66017,8.4467,5.59577,9.25036,6.70272,8.45095,8.14177
ORAI3,8.67543,2.9495,6.9263,9.03149,7.32611,3.90884,5.91617,7.12002
ORAOV1,3.74096,2.65643,3.52242,3.23072,3.92443,2.81921,4.31142,3.9131
ORC1,4.22018,1.34005,2.00337,1.97029,1.52404,0.785847,2.51599,2.84961
ORC2,6.43735,3.36472,4.54408,5.59205,4.93316,3.47008,5.79217,5.96311
ORC3,14.3519,8.88086,13.277,12.2784,15.0439,8.40727,12.9083,16.4519
ORC4,6.44202,4.95828,7.66156,5.26558,9.29823,6.38124,8.17722,9.57612
ORC5,6.44363,4.05041,8.05743,5.98823,8.13418,3.84796,6.94446,7.37427
ORC6,7.36297,5.81029,4.70618,4.20365,5.04621,3.89499,5.98152,6.99792
ORM1,0,3.80E-11,0,0,0.05607,0,0,9.32E-26
ORM2,0.0699544,0.370332,0,0,0.0416587,0.235561,0,0.0995939
ORMDL1,17.1923,12.8012,14.0052,12.092,17.1512,13.1491,14.8909,19.8502
ORMDL2,10.9236,4.85056,11.5177,9.12357,12.5062,5.389,12.34,13.4588
ORMDL3,33.5645,19.036,33.2851,31.4889,37.2775,19.4724,37.9545,36.1667
OS9,63.0348,47.1407,67.6848,69.6714,62.0524,45.8514,67.9721,54.0899
OSBP,15.2105,18.6542,13.5733,16.4478,18.0076,22.9351,14.7662,20.5278
OSBP2,2.40111,2.04271,3.94496,3.53117,3.30515,3.31547,2.89908,2.75672
OSBPL10,0.412982,0.359959,0.973342,1.7363,0.448847,0.27451,0.594685,0.361723
OSBPL11,11.8898,5.26877,9.81717,7.17876,9.9696,5.02071,11.3828,9.59946
OSBPL1A,14.0777,8.17223,12.4614,12.9172,13.6781,10.4969,13.0137,13.0704
OSBPL2,15.0788,10.0341,15.1911,12.7314,16.5999,13.1634,16.0165,17.1512
OSBPL3,1.92015,0.539111,1.11005,1.99247,1.24367,0.967775,1.14142,0.817453
OSBPL5,9.56362,7.11359,10.5435,7.95183,9.19002,9.78521,9.98345,7.17626
OSBPL6,2.70607,4.78601,3.30503,2.29214,3.08011,3.61776,2.93222,3.09963
OSBPL7,4.73172,5.47152,3.24566,2.90203,3.09159,5.79148,3.61007,2.64403
OSBPL8,13.3144,7.93257,14.733,11.1645,14.6505,10.314,14.453,14.3398
OSBPL9,19.397,12.6658,18.5608,17.2727,20.5721,12.7559,17.9672,22.6975
OSCAR,0.174182,0.245319,0.297805,0.275847,0.30654,0.150738,0.266478,0.221783
OSCP1,12.2834,3.6839,10.4668,7.04443,14.193,3.91847,11.0114,11.1332
OSGEP,10.9908,8.51563,10.0354,7.96043,11.3566,5.84206,10.4873,12.587
OSGEPL1,4.98385,3.69291,4.42089,3.45302,6.17585,4.03464,5.57354,5.72238
OSGIN1,0.532591,0.849508,0.611656,0.443431,0.974568,0.83266,0.710235,0.751027
OSGIN2,5.72966,4.91859,4.17981,5.42639,3.99697,4.8624,3.86761,4.35663
OSM,0.0159313,0.0306687,0.0182964,0.0171944,0,0.0536464,0,0.0151209
OSMR,2.06863,0.352911,1.06894,3.22456,0.52272,0.136069,0.341206,0.581431
OSR1,0.21821,0.105017,1.16352,8.49523,0.282111,0.0393638,0.402031,0.325459
OSR2,0.312148,0.0316265,0.490653,12.3949,0,0,0.020179,0.0935589
OST4,191.45,179.844,210.377,263.091,230.923,150.608,196.501,232.999
OSTC,35.9802,35.6025,36.195,60.0012,36.0198,23.5124,31.097,41.1903
OSTCP1,0.555621,0.849845,0.49374,0.353555,0.49409,1.02788,0.624097,0.288464
OSTF1,2.45069,0.519383,3.02108,3.68844,2.62948,0.643532,1.49125,2.09129
OSTM1,4.02465,1.68583,5.753,3.84447,5.69118,3.03205,4.00176,6.03411
OSTN,0,0,0,0,0,0,0,0.0696992
OTC,0,0,0.0617545,0,0,0.0150891,0.0440308,0.0340244
OTOA,2.20E-15,0.0667829,0.0389397,0.023566,0.047479,0.0118438,0.0402285,0.00776152
OTOF,0.190122,0.0415355,0.275051,0.132975,0.265863,0.141097,0.253371,0.117406
OTOGL,0.0073044,0.0281228,0.0335551,0.0354759,0.0152547,0.0245965,0.0269153,0.0485299
OTOL1,0.102931,0,0.330994,0.0666555,0.315282,0.0866517,0.682707,0.293087
OTOP1,0.0315899,0.0608124,0.126978,0,0.109955,0.132968,0,0.0599659
OTOP2,0,0.0264691,0.015791,0,0.0382872,0.0231502,0,0
OTOP3,0,0,0,0,0,0,0.0202453,0
OTOR,0,0,0.0459082,0.0431433,0,0,0,0
OTOS,8.24077,0.100405,1.61729,5.57292,7.77004,0.351261,2.43437,1.43561
OTP,14.0769,7.72435,2.65858,6.59118,2.83934,16.7225,6.01163,25.2046
OTUB1,41.9101,48.5109,42.6224,38.7702,44.639,35.8165,48.0883,48.2058
OTUB2,2.3019,0.975766,2.90624,2.00727,3.51266,1.72608,2.89288,2.76356
OTUD1,1.36556,4.48171,2.05837,1.99581,2.13891,3.43278,2.28295,2.21416
OTUD3,2.92518,3.84971,2.04415,2.39493,1.85729,3.62169,2.45282,2.14821
OTUD4,6.8267,5.45736,6.03785,5.17207,6.3709,6.40584,5.58165,6.0508
OTUD5,31.0642,28.8264,29.6159,29.861,34.8741,29.8301,33.8151,31.5983
OTUD6A,0.0177803,0.0892283,0.0204092,0.115876,0.0488301,0.0454741,0.0664508,0.0504988
OTUD6B,4.96786,2.17977,5.05773,3.5745,4.39926,1.96674,3.97995,4.95304
OTUD7A,1.7759,2.2231,2.05069,1.01596,1.68891,3.03089,1.53763,1.84215
OTUD7B,4.3876,4.08138,2.83408,3.92552,3.04478,3.53086,3.1611,2.94524
OTX1,1.7882,0.666589,1.41263,1.61761,4.61957,0.687425,4.44355,2.63905
OTX2,5.21074,4.42568,4.37448,9.61204,12.5929,7.91328,24.4053,11.9398
OTX2-AS1,0.179322,0.266043,0.239046,0.539413,0.524268,0.262254,0.913192,0.499762
OVCA2,8.18332,3.53259,7.15774,7.15978,9.66854,3.78531,7.7506,9.15345
OVCH1,0.0345272,0,0.0198264,0.00931617,0.0120179,0.0145332,0.0424086,0
OVCH2,0,0,0.0179003,0,0,0,0.0382886,0.0295872
OVGP1,0.776861,1.43214,0.771215,0.497389,0.714965,2.4497,0.566047,0.587376
OVOL1,0.0293058,0.0752206,0.0224376,0.0527156,0.0680035,0.0822359,0.0239969,0.0463585
OVOL2,0,0,0,0.0204896,0,0,0,0
OVOL3,0.0424759,0.0817686,0.0975632,0.0458436,0,0.107274,0.0521717,0
OXA1L,35.0849,52.9282,30.6293,46.8745,33.8088,37.545,37.6304,38.1085
OXCT1,10.5953,4.13681,12.1872,8.57874,12.0485,6.02084,9.90559,13.1905
OXCT2,0.275138,0.17136,0.371746,0.15721,0.338004,0.36787,0.159032,0.23042
OXER1,0,0.0322344,0.0192304,0.0722889,0.0233133,0.0422888,0.0411337,0.0317857
OXGR1,0.0258387,0.0248705,0.133536,0.0557747,0.0899373,0.010876,0.0793421,0.0735731
OXLD1,11.9987,6.55369,12.3036,10.0209,15.0484,8.05676,13.1586,14.0095
OXNAD1,2.72293,1.9979,2.39236,2.19207,2.91065,2.22964,2.35759,2.77507
OXR1,17.7178,15.0729,19.001,14.698,22.0471,17.2291,19.4827,24.8288
OXSM,3.06618,1.42819,2.97676,3.79036,3.43568,2.28211,3.00575,3.27522
OXSR1,17.531,10.8494,14.924,16.4414,16.3842,11.2802,16.7869,17.4446
OXT,0.0576577,0,0.0662172,0.0622291,0.080276,0.145615,0.141638,0
OXTR,1.39479,0.404061,0.544318,0.569996,0.527907,0.598493,0.482349,0.295614
P2RX1,0,0.0694491,0,0,0.014351,0.0173545,0,0.0097832
P2RX2,0.15068,0.223768,0.106352,0.388356,0.157335,0.265224,0.201348,0.294062
P2RX3,1.58038,49.9449,16.8469,2.68973,8.80138,27.8196,15.2802,13.3461
P2RX4,5.53352,2.88349,5.13015,5.47703,4.34515,2.73017,4.18634,3.98413
P2RX5,0.444863,0.641923,1.02346,0.191016,0.601025,0.568039,0.427309,0.411373
P2RX5-TAX1BP3,0.481036,0.289228,0.756339,0.324244,0.646184,0.309937,0.825142,0.764836
P2RX6,0.493696,0.430477,0.771496,0.629945,0.459981,0.77724,0.549325,0.553978
P2RX6P,1.87E-17,1.96E-15,0,0,0,0,0,5.72E-21
P2RX7,0.454861,0.284049,0.217926,0.252278,0.356031,0.0825354,0.254788,0.241044
P2RY1,3.69484,0.996522,3.05434,1.34293,3.94086,2.79861,3.16161,2.1456
P2RY10,0,0,0,0,0,0.0155454,0,0
P2RY11,3.74879,2.08499,3.43008,3.28511,5.12044,3.40007,3.23422,4.36092
P2RY12,0.0199214,0.0191749,0.0457577,0,0,0,0.0734064,0.018908
P2RY13,0.0106612,0.0102617,0.0122439,0,0.0148434,0.0179499,0,0
P2RY14,0.011843,0.0683954,0.285624,0.012782,0.0164888,0.0199398,0.0436391,0.0627835
P2RY2,0,0.0438835,0.0266439,0.0377298,0.0323007,0.0390609,0.0284955,0
P2RY4,0.108069,0.0173365,0.0206853,0,0.0501542,0.0303254,0.0663685,0.102571
P2RY6,0.0123178,0.0837618,0.0362398,0.0623449,0.0268084,0.0648383,0,0.0182755
P2RY8,0.0926285,0.0469773,0.0720664,0.0376256,0.0594104,0.120528,0.0171277,0.0482097
P4HA1,52.7872,20.8655,51.6426,110.038,46.7626,20.6048,50.3462,49.1672
P4HA2,11.3394,7.08742,13.0548,56.1213,7.19739,9.35764,7.95956,8.11028
P4HA3,0.0520418,0.0500918,0.0747096,0.674016,0.0543429,0,0,0.0740919
P4HB,95.9023,69.1738,94.9369,210.782,102.849,52.3447,90.578,121.978
P4HTM,21.1419,16.3789,19.5994,12.6536,25.6861,23.6312,23.7253,17.9413
PA2G4,58.141,51.2273,58.7489,47.3903,61.6816,43.2731,60.9686,64.9084
PA2G4P4,0.0119111,0.0689728,0.0684622,0.0129098,0.0167267,0.0401642,0.0591614,0.0681621
PAAF1,14.2855,13.7949,15.7592,13.6682,13.5426,13.5458,16.6799,18.7002
PABPC1,269.39,367.094,216.102,325.088,215.345,243.222,224.384,243.259
PABPC1L,3.41104,2.32228,1.25803,1.69109,0.84944,1.33072,1.92452,0.710676
PABPC1L2A,0.602423,0.689477,0.824542,0.356675,0.752779,0.899125,0.81726,0.53319
PABPC1L2B,0.222952,0.274121,0.695063,0.472876,1.27348,0.862007,0.840179,0.97571
PABPC1P2,0.150296,0.231279,0.0383363,0.103098,0.0693959,0.236242,0.145753,0.0339263
PABPC3,0.153442,0.242543,0.127934,0.301409,0.155001,0.152955,0.120013,0.198304
PABPC4,27.5217,41.542,28.1734,42.4059,28.7029,25.091,26.2414,29.6334
PABPC4L,0.238889,0.0689814,0.102883,0.663912,0.124726,0.0402212,0.139374,0.147379
PABPC5,1.65289,0.651219,4.54403,3.07799,1.99127,1.62938,1.67254,1.61758
PABPN1,16.3157,18.374,8.50318,7.28441,10.1496,18.0199,12.368,9.30389
PABPN1L,0.0677599,0.130442,0.103759,0.121887,0.0314471,0.0570429,0.249682,0.0428754
PACRG,7.66031,1.30578,7.01788,3.16085,11.5156,5.175,8.05522,6.92769
PACRG-AS1,0,0.0133089,0,0.0149233,0.0192512,0.0232803,0.0169833,0.0524947
PACRGL,5.60783,5.16996,5.87914,3.60699,7.10423,4.11139,6.7998,7.1788
PACS1,21.5574,28.8004,26.5461,25.4366,27.9559,31.3785,25.1548,24.3273
PACS2,24.4939,16.818,25.9559,20.1733,26.3739,18.9996,27.0203,24.0468
PACSIN1,1.05258,0.522955,1.13659,1.06051,1.92354,2.86639,1.19932,1.16205
PACSIN2,19.147,13.7794,20.6085,19.2818,21.2801,16.6746,21.2369,18.7292
PACSIN3,2.23956,1.15273,4.75374,6.34807,1.21898,0.802308,2.84739,1.18097
PADI1,0,0.0295447,0.0440645,0.0165642,0.042736,0.0323001,0.00942536,0
PADI2,0.629252,0.625212,1.06458,0.489275,0.621748,1.34426,0.972346,0.667885
PADI3,0.00925995,0.00891298,0.0106346,0,0.0128925,0,0,0.00878892
PADI4,0,0.0125451,0.0149683,0,0.0181463,0,0,0
PAF1,33.2138,25.4055,28.1732,24.9795,35.6684,24.4359,36.5655,34.8671
PAFAH1B1,46.4528,26.6026,57.4495,40.414,58.2623,47.7512,54.3955,58.0545
PAFAH1B2,34.1932,25.8694,38.223,25.233,39.9576,28.0027,35.8355,44.909
PAFAH1B3,77.575,129.024,116.266,67.5172,133.249,96.7745,128.321,140.652
PAFAH2,2.62118,0.639273,2.42277,2.34883,2.96769,1.11482,2.14819,2.78474
PAG1,1.76375,0.645071,1.76189,2.10077,2.17283,1.51663,1.72636,1.53284
PAGE1,0,0,0,0,0,0.0374273,0,0
PAGE2,0,4.33E-16,0,0,0,3.98E-25,0,0.091928
PAGE2B,0,0.345816,0,0,0.0833698,0.151227,0,0.0241637
PAGE4,0.0598798,0,0.550154,6.72125,0,0,0,0
PAGE5,0,1.32E-27,0,0,0.0761136,0,0,0
PAH,0.0660665,0.042394,0.0252915,0.0237682,0.137975,0.0463478,0.0270491,0.10451
PAICS,83.8325,35.2055,57.4794,60.1011,60.9432,25.0607,65.0006,62.8257
PAIP1,38.1587,35.5324,45.9484,36.0793,47.4944,27.6643,44.5093,54.6307
PAIP2,111.098,103.132,98.7635,87.9587,116.434,89.5693,126.456,139.765
PAIP2B,4.17851,8.38407,5.2254,3.52147,5.37579,5.66961,5.01875,5.84564
PAK1,19.7334,41.7524,26.8563,18.386,27.4799,34.0837,25.3137,29.7294
PAK1IP1,8.80685,7.39349,10.7946,9.27068,12.729,7.74641,11.4235,14.0002
PAK2,25.7666,28.6478,27.592,22.1686,28.5327,26.5564,28.363,31.1901
PAK3,11.922,9.25854,23.9586,16.8114,15.3123,39.0589,14.1143,14.1682
PAK4,18.9024,16.6413,14.5612,14.2227,15.4839,13.8294,17.2368,15.4766
PAK6,1.25241,0.535833,3.08927,1.30027,2.5216,3.92253,1.40618,1.26184
PAK7,4.58472,8.67085,7.18021,3.30487,8.69214,8.02009,8.31887,8.72044
PALB2,4.1975,1.57548,3.70112,3.24266,4.10203,2.33329,4.28893,4.96444
PALD1,5.97651,2.28237,6.27013,3.92601,9.72435,7.22869,4.68221,4.70971
PALLD,33.8128,16.3633,24.0923,37.292,19.7133,20.667,20.5372,20.4256
PALM,47.3302,43.4767,50.8854,30.2153,54.0958,48.0573,55.0516,46.8158
PALM2,0.429361,0.20589,0.798183,0.595519,0.532406,0.207596,0.208009,0.393602
PALM2-AKAP2,0.22522,0.0631396,0.549617,2.21929,0.159137,0.197375,0.274635,0.396272
PALM3,1.44991,1.30757,3.24031,1.45209,1.8732,2.01233,1.76484,1.1282
PALMD,3.09178,0.220439,2.02525,4.33798,1.91317,0.279557,0.759505,1.22814
PAM,51.2205,9.65309,37.6919,43.8399,39.4027,22.6574,40.3825,31.1048
PAM16,11.5295,19.3696,16.0944,13.6753,19.6583,10.6029,17.1084,23.2937
PAMR1,5.78016,2.62384,11.7831,23.6665,7.22151,4.23657,11.6478,5.60558
PAN2,9.0319,14.4162,7.80052,7.02194,9.42546,14.9276,10.2762,8.57212
PAN3,6.41604,4.3965,4.18906,3.95388,4.82054,3.90142,5.05293,4.72209
PAN3-AS1,1.1714,0.422498,1.08494,1.25189,1.32168,0.610713,0.879617,0.816302
PANK1,2.41294,0.835495,2.90447,2.43972,2.49329,1.17161,2.69815,2.68587
PANK2,6.86589,3.44689,5.83155,5.75281,6.03368,3.23477,6.05404,7.67579
PANK3,16.351,34.0354,17.5072,14.7125,17.6929,24.9911,18.4455,18.183
PANK4,11.6094,10.8087,10.6894,9.82853,12.0566,15.9062,13.2301,12.2279
PANX1,12.8087,5.77941,17.711,11.6717,17.1206,10.0017,18.562,18.7772
PANX2,2.33299,2.21104,2.61523,2.36828,2.87732,3.8778,2.50052,2.07363
PANX3,0,0,0,0,0,0.015542,0,0
PAOX,4.06239,0.708025,4.04104,3.36751,3.36853,0.908208,3.71894,2.03335
PAPD4,9.59354,5.9011,7.38815,7.93576,7.65265,6.96587,7.34508,8.01979
PAPD5,2.13874,3.61502,2.35104,1.92745,2.40041,2.93327,2.21465,2.34546
PAPD7,10.0188,10.8258,9.15371,9.87637,9.24745,12.0289,9.61201,10.4591
PAPL,0.1096,0.153116,0.0938252,0.069388,0.0709746,0.196051,0.0929723,0.165265
PAPLN,1.80575,0.486827,1.88244,1.41564,0.681654,0.499214,0.360366,0.44781
PAPOLA,45.7139,32.3743,43.321,37.4099,46.4443,29.6031,48.5014,55.5018
PAPOLB,0,0.00667479,0,0,0,0.00583784,0,0
